filename,text
Hi all — 
>; 
I spent some time mulling additional aspects of a third choice presidential run and wanted to run five 
specific attributes for a candidate by you as a group. 
This much we know - the Fall elections are shaping up to be a referendum on the most divisive 
American President in memory. The battle for potential Supreme Court justice Brett Kavanaugh's 
nomination this fall will only amplify the polarity of the political debate that is already deeply 
overwrought on both sides. The rising tide of pressure on Donald Trump from the Mueller investigation 
shows no sign of ebbing. 
Unless the underlying political dynamics are disrupted, the outcomes of these unprecedented events will 
still leave us with the same unsatisfactory two front battlefield of the 2016 Presidential election. 
Watching these unrelenting, compounding events since our discussion in May, I am guessing we are all 
asking the same question: now what? For the 48 percent of Americans who believe Donald Trump 
should not be in the White House, perhaps we too want our own ""chaos"" candidate in 2020? 
Should Trump run again, this could be a ""break glass"" moment for the majority of Americans who don't 
support him. Do we want to break the genteel precedents of two parties running their ceremonious and 
seemingly illogical nominating process to select a candidate? (Why do Iowa and New Hampshire play 
such outsized roles? What kind of small-d democratic process relies on superdelegates?) The system 
failed in 2016, with both parties producing terribly flawed candidates in a race to the bottom. We need to 
build a back-up plan in the event the system fails again. 
HOUSE OVERSIGHT 026499 
It's possible, of course, that we won't need a third-party candidate. Trump could decide not to run for 
whatever reason. The Democrats could nominate a winning 2020 candidate. I am not willing to take 
those bets. 
The ideal candidate for a new third party is someone who is widely perceived to be that rare combination 
of both good and great. We are looking for a proven leader of men and women, someone with clear, 
democratic — and moral — values that reflect the best of America, not our worst. We know people like this 
on the national stage now. 
As a thought experiment, consider the possibilities of a ticket outside the partisan lanes and imagine the 
chemistry of radical combinations: Biden/Romney? Bill Gates/Hogan? Bloomberg/Haley? Howard 
Schultz/Bob Corker? Sandberg/Kasich? 
As we have discussed narrow path to electing the first president outside the two major party primary 
system in 168 years is more navigable than most think. Heading into 2020, converging trends in 
American's demands for a third party (a historic high of 61%), disapproval of Donald Trump holding 
steady above 50%, and the increasingly leftward drift of the Democratic Party suggest that electorate may 
be susceptible to merits of a new centrist party. Cynics will say that the structural impediments of ballot 
and presidential debate access, the overwhelming advantages of legacy parties' fundraising and voter 
turn-out operations preordain failure, but they're wrong; the legal and logistical hurdles are amenable to a 
combination of lawyering and resources. The bigger, more consequential factors come in terms of 
candidate quality and policy. I believe a candidate with five specific characteristics including a unique — 
and purposefully non-specific - policy agenda could limbo a win. 
• This is what I think a successful third-party candidate looks like; a dream third party ticket would 
start off with enough name ID to be an instant contender. Building the name ID to run nationally is 
just too long and expensive of a process to accomplish in the 28 months until the next presidential 
election. We can't beat a celebrity without some celebrity of our own, whether from politics, 
sports, business, or entertainment. Instantaneous name ID is so crucial because the candidate must 
HOUSE OVERSIGHT 026500 
start out in striking distance in any three-way poll against Trump and a fill-in-the-blank 
Democratic flavor-of-the day candidate. The media and political class will predetermine 
irrelevance otherwise. 
• A Democrat-leaning candidate would have to top the ideal third-party ticket. We need someone 
with a shot at snaking a plurality of the vote in the blue states Hillary Clinton won (227 electoral 
votes), but moderate enough to win a plurality in some combination of Trump states like Florida, 
Pennsylvania, Wisconsin and Michigan (another 119 votes). The right candidate may even to put 
North Carolina, Ohio, Indiana in play for a centrist bi-partisan ticket as well (totaling an electoral 
sweep of 464 elector votes). A right leaning candidate would meet the same fate as a primary 
challenger to Trump — for all intents and purposes we need to assume that 36% of voters won't be 
cleaved from Trump under any circumstances and run to win around them. The deep red states 
would be off the table entirely. 
• With the Trump reality show airing daily, voters are now expecting to take their politics with a side 
of entertainment. Heretofore, ratings will matter no matter how dry the policy topic. Surely 
Stephen Colbert would gladly sacrifice his executive producer Chris Licht to produce a daily 
comedic segment of this dream candidate interviewing Americans in truck stops and McDonald's 
across the country. A few of the ""Saturday Night Live"" script writers could certainly be enticed to 
disguise serious debates as informative amusement. Any candidate must be committed to a near 
daily cadence of high quality, compelling video production. It will be especially crucial to keep 
the voters' attention during what will be a raucous Democratic primary season. Rules governing 
access to the general election debate stage dictate that a candidate enjoy support of at least 15% of 
voters in the months leading up to the general election. 
• This dream candidate would pledge to serve only four years and address all of the U.S.'s ticking 
time bombs like Social Security, Medicare, health care reform, climate change, money in politics, 
gerrymandering, and infrastructure investment in a single term. This one-and-done term decouples 
our candidate from the usual politics and gives them the power of promise and deliver decisive 
action. A four-year term pledge ensures governance independent of campaign finance concerns and 
HOUSE OVERSIGHT 026501 
narrow special interests inherent to winning re-election. This ""fix-it"" ticket would promise to force 
decisions on all the underlying structural policy matters damaging America's long-term prospects 
and distorting our democracy. No more kicking the can down the road. 
• This candidate should also pledge to push for laws passed that reflect the will of simple majorities 
in Congress. Congress now only allows bills to move forward when a ""majority of a majority"" 
supports the policy and on many levels seems fundamentally broken. This third-party president 
could force votes based on a transparent reading of where the votes lie via coalition building. The 
Senate filibuster power will present a high hurdle, but a third-party candidate would be a de facto 
disruptor of the two-party system. Party discipline could well break down, and moderates in both 
parties could form a powerful, decisive block willing to work with the new President. The policies 
passed into law may not be ideal for either Democrats or Republicans, but for the major agenda 
items that must be addressed for America's long-term health, an imperfect fix that corrects course 
is better than those that now have us hurtling toward national bankruptcy. 
And if no candidate secures 270 electoral votes in 2020? The House of Representatives would choose the 
next president. In 2016, reports suggested Michael Bloomberg declined to run on a third-party ticket for 
fear of splitting support from Hillary Clinton and throwing the election to a GOP-controlled House of 
Representatives who would then vote to select the president. The fear was the GOP controlled House 
would have just elected Trump. 
Would Democratic control of the House mean that the House would pick an alternative to Trump as 
president? Each state delegation has a single vote in selecting a president and it is the incoming Congress 
- the class elected in 2020 that would decide the election. But no matter which party has the speaker's 
chair, the GOP would almost certainly have the upper hand in the majority of state delegations 
controlled. Would the state delegations pick a president based on party majority control of the 
delegation, the winner of the popular vote in each state or their own calculations as to who is best for 
America? Precedent suggests that delegations use secret ballots, which means individual lawmakers may 
vote their consciences. 
HOUSE OVERSIGHT 026502 
If we recruit this ideal candidate; threading the needle of name ID, a center-left bent, a TV- savvy 
campaign team and a pledge to serve only four years with an apartisan agenda, money and campaign 
expertise would certainly follow. And 50 state ballot access is a function of time (starting in the fall of 
2019 would be prudential) and hard work as we have discussed and many of you have exhaustively war-
gamed. 
Part and parcel of this effort would be motivating the often politically lackadaisical middle to vote. The 
raft of new technologies in data targeting and biometric mobile voting technology could transform the 
electorate in the next few, amping voter participation and injecting the voices of moderates (both in 
political views and level of political interest) into the process. And any third-party effort must 
incorporate advocacy for accelerated adaption of these all but inevitable voter verification tools. I believe 
Silicon Valley could be game-changing allies in this effort. 
I am sure none of us doubt that chaos could potentially be unleashed by jamming three viable candidates 
into a two-party system. An election that ends up in the House of Representatives is an uncontrollable, 
murky and ancient process. But might that be a less scary prospect than relying on the Democrats to 
nominate a candidate who can beat Trump in 2020? 
I look forward to talking more about all of our ideas on this hopeful project in coming weeks. Please feel 
free to call me to discuss. Thank you for taking time to review this note. 
Sincerely, 
HOUSE OVERSIGHT 026503 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
HOUSE OVERSIGHT 026504 
"
TEXT-002-HOUSE_OVERSIGHT_032654.txt,"From: Lesley Groff 
Sent: 11/17/2017 12:17:02 PM 
To: jeffrey E. [jeeyacation@gmail.com] 
Subject: Re: Marilyn 
Importance: High 
I had in apartment 3M. I will ask David about a room for tonight instead 
Sent from my iPhone 
On Nov 17, 2017, at 7:06 AM, jeffrey E. <jeevacation@gmail.com> wrote: 
what apt is Mt. staying in. call david mitchell, put her at the life hotel instead, for tonight if they have 
room. 
On Fri, Nov 17, 2017 at 6:56 AM, Lesley Groff________________________wrote: 
OK,...and are you OK with Larry getting you a car to take you to 71st upon landing at Teterboro on No. 26th? 
On Nov 17, 2017, at 6:54 AM, jeffrey E. <jeevacation@gmail.com> wrote: 
i will show up at aroudn 11 pm sunday so plenty of time 
On Fri, Nov 17, 2017 at 6:48 AM, Lesley Groff________________________wrote: 
Reminder: Jojo and Merwin both requested off Nov. 25 and 26 to be with family in town and celebrate 
Brianna's 16th Birthday. We will need to bring Marilyn to NY to help prepare for your arrival. We should 
have Sonam and Leo to help as well. Shall we get a flight for Marilyn early Sat. Nov. 25th morning? 
On Nov 16, 2017, at 6:47 PM, jeffrey E. <jeevacation@gmail.com> wrote: 
marilyn 
On Thu, Nov 16, 2017 at 6:37 PM, Lesley Groff________________________wrote: 
Will you want to bring back Marilyn or Carluz/Arline for the week you are in NY? 
Sent from my iPhone 
On Nov 16, 2017, at 4:46 PM, jeffrey E. <jeevacation@gmail.com> wrote: 
at the moment we will go to lsh on sunday the 26th early then to new york where i will stay the week, 
larry , it will be assayay and I, trump is in town that week, 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
HOUSE OVERSIGHT 032654 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
HOUSE OVERSIGHT 032655 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
HOUSE OVERSIGHT 032656 
"
IMAGES-005-HOUSE_OVERSIGHT_020401.txt,"249

14.”Overcome a final hurdle...”-- Greenwald. No Place to Hide. op.cit. p16-18

15. “Miss publishing it...” —The description of the Guardian’s reaction to
Greenwald’s offer of a scoop was reported by Luke Hardy, a Guardian reporter
commissioned by the Guardian editor to write “the Snowden Files,” a book that
Oliver Stone bought the film rights from the Guardian for $700,000. See The
Snowden Files. op cit. p.100-115

16. “Arranged for Micah Lee...”-- Micah Lee, “Ed Snowden taught me to
smuggle secrets past incredible danger.” The Intercept, Oct 28, 2014.

17. “I took everything I...” Edward Snowden and Peter Taylor, “Are you a
traitor,” Transcript. BBC Panorama, October 15, 2015 (Aired on BBC October
10, 2015)

HOUSE_OVERSIGHT_020401
"
TEXT-001-HOUSE_OVERSIGHT_029972.txt,"From: Lesley Groff 
Sent: 10/13/2015 6:48:37 PM 
To: Jefffrey Epstein [jeeyacation@gmail.com] 
Subject: 
Importance: High 
below from 
Hi Lesley, 
I'm helping a friend at the doctors and should be available between 5 and 630p if we can talk then. Or anytime 
tomorrow before 5pm. Going to Trump speech tomorrow night - think he's going to get the nomination.... 
Best, 
HOUSE OVERSIGHT 029972 
"
IMAGES-001-HOUSE_OVERSIGHT_011662.txt,"Chapter Twelve

My own part in the Lebanon war would change dramatically as a result of
that last military exercise in the Sinai. Arik Sharon was now Minister of
Defense, and he came for the final afternoon. From his experience as a frontline
commander — in 1956, 1967 and 1973 — he knew the dunes and wadis and
sprawling expanses of sand as well as any general in Israel. Watching our
intricate mini-war draw to its close, he made no effort to hide his enthusiasm for
the kind of quick, assertive battlefield maneuvers he’d long championed. But
more than that, his closest aide soon began sounding me out on my views about
the long-term organization, force balance and funding for the Israeli military. A
few weeks later, Arik offered me a promotion: a return to the kirya, as a two-
star general, to become head of planning for the armed forces.

I don’t know why he chose me: the Sinai exercise perhaps, the fact he knew
I'd studied “large and complex organizations” at Stanford, or maybe just the
fact our paths had first crossed two decades earlier when I was in Sayeret
Matkal. But even though it meant leaving my division command, especially
tough since the final Sinai withdrawal was approaching, it was an offer I never
contemplated turning down. Not just because of the second star on my uniform.
Ever since the 1973 war, along with a few other senior officers including Dan
Shomron, I had been making the case for a shift to more mobile and less
vulnerable forces and weapons systems. I saw the new role as a chance to help
encourage that critically important change.

There was just one hitch: all senior military assignments required the formal
approval of the chief-of-staff, my old friend Raful Eitan. Raful did manage to
delay things for several weeks. At one point, he even brought to bear a quality
I’d never suspected he had: a sense of humor. “OK, Pll agree to promote
Barak,” he told Arik. The next day, he said he’d meant /itan Barak — a very
good commander, by the way, who had been one of my instructors in officers’
school. Arik insisted, however. My appointment went through.

And one, unanticipated result was that I didn’t just play the field command
role I’d anticipated, from our Cinerama deployments, in Arik’s toweringly
ambitious, ill-planned and ultimately disastrous war in Lebanon. I became part
of months of planning discussions in the Airya before our tanks finally rumbled
across the northern border on the morning of June 6, 1982.

191
HOUSE_OVERSIGHT_011662
"
IMAGES-005-HOUSE_OVERSIGHT_019294.txt,"BREAKING DOWN DEMOCRACY: Goals, Strategies, and Methods of Modern Authoritarians

continue their investigation of these techniques and
experiment with ways to combat them.

We also urge more intense coverage of Beijing's efforts
to undermine democratic norms in neighboring states
or territories, as in Hong Kong and Taiwan, and its
largely successful attempts to pressure other govern-
ments into repatriating citizens who had fled persecu-
tion in China.

Lastly, the media are not doing their job if they neglect
to give aggressive coverage to the lobbyists and pub-
lic-relations specialists who make money by repre-
senting dictators and kleptocrats. Those who flack for
the leaders of China, Azerbaijan, Egypt, and their ilk
should be made to answer for each political prisoner,
murdered opposition figure, shuttered newspaper, and
offshore account full of stolen funds that can be tied
to their authoritarian clients.

To the academic community: We urge academic
associations, individual scholars, and university
administrations to stand up for freedom of thought
and open inquiry at a time when those values are
under relentless pressure from dictatorships. We

urge statements of protest against the persecution of
fellow scholars or the politicized rewriting of history,
especially in countries, like Russia and China, that are
integrated into the international university system.
We urge universities to reject the establishment of
projects and study departments—whether at home or
overseas—that do not adhere to the highest stan-
dards of intellectual freedom or that restrict discus-
sion of certain subjects.

To the business community: We urge private busi-
nesses to avoid commercial relationships with
authoritarian governments that force them to violate
fundamental democratic principles. Private compa-
nies and investors have a clear interest in democratic
public goods like the rule of law, which guarantees
their property rights, and the transparency provid-

ed by free media and corruption watchdogs, which
ensures the accuracy of economic data and the fair
allocation of state contracts. They should therefore do
what they can to prevent any further deterioration in
the condition of global democracy.

Some sectors are especially vulnerable to authoritarian
pressure, and have a special role to play in combating it.
We urge the film industry to reject involvement in joint
ventures with companies that have close ties to au-
thoritarian regimes and reputations for demanding po-

liticized censorship of artistic content. We also urge the
technology industry to refuse business arrangements
that require active complicity in or passive acceptance
of political censorship or information control.

To the European Union: We urge the EU to undertake
a comprehensive review of member states’ democrat-
ic institutions to determine whether recent changes
have weakened checks and balances or unduly
protected incumbent parties from fair electoral com-
petition. The EU should adopt measures to publicize
departures from democratic standards and develop

a new set of sanctions that could be imposed on
noncompliant governments—whether inside, outside,
or hoping to join the bloc—even in the absence of
unanimity among member states. In the meantime,
the EU should use the sanctions already in place, even
if it means freezing a member state's participation,
and be prepared to actually impose any new sanctions
that might be introduced.

To private foundations: We urge private foundations
to recognize and oppose the current assault on
democracy. With a few exceptions, the great institu-
tions of American philanthropy have studiously—and
shamefully—ignored the steady erosion of global free-
dom and the rise of authoritarian powers. The recent
developments in Europe and the United States will
hopefully shake their complacency. There is a strong
need for analysis, support for individual dissidents,
and aid for societies under authoritarian threat, and as
many democratic governments waver in their com-
mitment to such priorities, it is essential for private
funders to step into the breach.

To mainstream political candidates: We urge re-
sponsible political figures to call out colleagues or
rivals when they show contempt for basic democratic
ideas. Until now, politicians in the democracies have
been unimpressive in their responses to opponents
who embrace authoritarian figures like Putin. This

is despite the overwhelming evidence of egregious
crimes under Putin’ rule: murdered journalists and
political opposition leaders, the invasion of neighbor-
ing states, brutish counterinsurgency campaigns in
the North Caucasus, the emasculation of a once-vi-
brant media sector, rigged elections, and much more.
If they choose to shower him with praise, political
leaders like Marine Le Pen, Geert Wilders, and Donald
Trump should be forced to account for the realities of
Putin's appalling record. The same is true for any politi-
cian who praises dictators in the Middle East, Asia, or
Africa.

60

HOUSE_OVERSIGHT_019294
"
IMAGES-001-HOUSE_OVERSIGHT_010568.txt,"using a vibrator and he also paid her $200 for each other underage female E.W. brought him to
molest. She brought him between 20 and 30 underage females); Deposition of Jane Doe #4, date
(hereinafter “Jane Doe #4 Depo”) (Mepusition Attachment #5) at 32-34, and 136 (she describes
first being taken to Epstein at 15 years old, ""Being fingered by him, having him use a vibrator on
[me], grabbing my nipples, smelling my butt, jerking off in front of me, licking my clit, several
times."").

3. At all relevant times Bdwards has had a good faith basis to conclude and did
conclude” that Epstein was able to access a large number of underage girls through a pyramid
abuse scheme in which he paid underage victims $200-$300 cash for each other underage victim
that she brought to him. See Palm Beach Police Incident Report at 87 (hereinafter “Incident
Report”) (Exhibit “A”)? The Palm Beach Police Incident Report details Epstein’s scheme for
molesting underage females. Among other things, the Incident Report outlines some of the
experiences of other Epstein victims. When S.G, a 14 year old minor at the time, was brought to
Epstein’s home, she was taken upstairs by a woman she believed to be Epstein’s assistant. The
woman started to fix up the room, putting covers on the massage table and bringing lotions out.
The “assistant” then left the room and told S.G. that Epstein would be up in a second. Epstein
walked over to 8.G. and told her to take her clothes off in a stern voice. S.G. states in the report
she did not know what to do, as she was the only one there. S.G. took off her shirt, leaving her

bra on. Epstein, then in a towel told her to take off everything. S.G. removed her pants leaving

? In support of all assertions concerning the actions Edwards took, what Edwards learned in the course of his
representation of his clients, Edwards’s good faith beliefs and the foundation for those beliefs, see Edwards
Affidavit and specifically paragraphs 25 and 25 of that Affidavit.
* For clarity, depositions attached to this memorandum will be identified numerically as attachments #1, #2, #3, etc.,
while exhibits attached to this memorandum will be identified alphabetically as exhibits A, B, C, etc.

3

HOUSE_OVERSIGHT_010568
"
IMAGES-011-HOUSE_OVERSIGHT_032030.txt,"Dome,” a history of the ten years of politics surrounding the building of
the Hubert H. Humphrey Metrodome in Minneapolis.

Click here to read more...

Check our ongoing updates on 2020 presidential candidates

Nazi Collaborators - Mufti Amin al-Husseini

Quizzes

HOUSE_OVERSIGHT_032030
"
IMAGES-005-HOUSE_OVERSIGHT_020415.txt,"263

14. “Russia had dispatched at least...”.—Tim Weiner, Legacy of Ashes,
(Doubleday, New York) 2007, pp.450-451. Also, Walter Pincus, “CIA passed
bogus news to presidents,” Washington Post, October 31, 1995

15. “There are no rivers...”—Michael Hayden interview in Wall Street Journal.
Gerald Baker, “Michael Hayden Says U.S. Is Easy Prey for Hackers,” Wall
Street Journal June 22, 2015

16. “The best defense in this...”—Author’s interview with Source B/

“Meanwhile, it had become...”—NMorell. op. cit. p. xv

HOUSE_OVERSIGHT_020415
"
IMAGES-001-HOUSE_OVERSIGHT_011676.txt,"Though no one claimed responsibility, there was no shortage of suspects.
During and since the civil war, Gemayel had at various times been at odds with
a whole array of enemies or rivals: Muslim militias, the PLO, other Maronite
factions and, of course, the Syrians. But I think for all of us, even Arik, the issue
of who was behind the bombing was hardly the most urgent concern. The
immediate danger was a revival of the kind of rampant bloodletting Lebanon
had endured in the civil war. The day after the assassination, I joined a half-
dozen other members of the general staff and helicoptered up to the Lebanese
capital. Arik, ignoring weeks of US pressure not to do so, had already ordered
Israeli troops into west Beirut — not to fight, but to take control of key junctions
and vantage points and keep basic order.

But the question obviously on everyone’s mind was how to make sure the
situation remained under control. It was early afternoon when we reached an
Israeli command post in the largely Palestinian southwest part of the city. It was
set up by Amos Yaron, the former paratroop commander whose division had
landed by sea at the start of the invasion and was part of the push north to the
capital. At his side was Amir Drori, the head of the northern command. They
had set up a rooftop observation post just a few hundred yards in from where I
had landed with my Sayeret Matkal team a decade earlier for the Rue Verdun
operation. It overlooked a pair of Palestinian refugee camps: Sabra and, a
couple of hundred yards closer to us, Shatila.

Raful was with us as well. So was Moshe Levy, the deputy chief-of-staff,
and Uri Saguy, the head of the operations branch in the kirya. I listened rather
than spoke. All I could gather from the other generals’ conversation was that
they were trying to figure out how to handle the Palestinian camps. No one
explicitly mentioned the idea of Israeli troops going in, presumably because
they realized that, far from helping ensure order, that might well inflame things
further. Even Raful, at least in my earshot, made no reference to the “several
thousand” PLO fighters that he and Arik still wanted out of Beirut. The only
note that struck me as odd was a general agreement that the Phalangists had not
been carrying their load of the fighting during the war. One comment in
particular stuck with me, though I didn’t take it as referring to the Palestinian
camps in particular. I can’t remember which general said it, only that everyone
seemed to agree: “Why the hell do we have to do their fighting for them?”

It was not until the next morning, back in Tel Aviv, that the alarm bells rang
for me, and by then it turned out to be too late. It was Friday, the eve of the
Jewish New Year. Yet in the wake of Gemayel’s assassination, the kirya was

205
HOUSE_OVERSIGHT_011676
"
IMAGES-012-HOUSE_OVERSIGHT_033196.txt,"from: Richard Kahr ET

Sent: 11/21/2016 8:29:50 AM
To: Jeffrey Epstein [jeevacation@gmail.com]
Subject: Cozen O'Connor - 7 Ways the Trump Administration Will Affect Businesses

Importance: — High

https: //www.cozen.com/cozendocs/7-Trump-Administration-Policies-Affecting-Businesses/#_home

Richard Kahn

HBRK Associates Inc.

575 Lexington Avenue, 4th Floor
New York, NY 10022

HOUSE_OVERSIGHT_033196
"
IMAGES-011-HOUSE_OVERSIGHT_030627.txt,"please note
The information contained in this communication is
confidential, may be attorney-client privileged, may
constitute inside information, and is intended only for
the use of the addressee. It is the property of
JEE
Unauthorized use, disclosure or copying of this
communication or any part thereof is strictly prohibited
and may be unlawful. If you have received this
communication in error, please notify us immediately by
return e-mail or by e-mail to jeevacation@gmail.com, and
destroy this communication and all copies thereof,
including all attachments. copyright -all rights reserved

HOUSE_OVERSIGHT_030627
"
IMAGES-007-HOUSE_OVERSIGHT_024082.txt,"Regulatory Changes

On June 22, 2011, to implement provisions of Title IV of the Dodd-Frank Wall Street Reform and
Consumer Protection Act, the U.S. Securities and Exchange Commission (the “SEC”) adopted
final rules implementing new exemptions from the registration requirements of the Investment
Advisers Act of 1940 (the “Advisers Act’), one of which is commonly known as the venture
capital fund exemption. Neither the General Partner nor the Management Company is currently
expected to register as an investment adviser with the SEC in reliance on the venture capital
fund exemption. The General Partner may need to take into consideration certain conditions
regarding the nature of investments that may be made by investment vehicles advised by an
investment adviser relying on the venture capital exemption, which may constrain the Fund’s
investment flexibility or require certain non-qualifying investments to be disposed of earlier
than they might otherwise be. In addition, compliance with the venture capital fund exemption
may subject the Fund to limitations on the Fund’s operations, including limitations on the
Fund’s ability to borrow, provide guarantees and make short-term investments that are more
restrictive than any limitation set forth in the Partnership Agreement.

Reliance on the venture capital exemption also will necessitate reporting certain information to
the SEC about the Management Company, the General Partner and their affiliates and may
result in such entities being subject to SEC examination authority and certain Advisers Act
compliance obligations. If the General Partner and the Management Company are able to rely
on the venture capital exemption, investors in the Fund will not be entitled to the benefits of
certain protections under the Advisers Act. If the General Partner or the Management Company
cannot rely on the venture capital exemption, the General Partner or the Management Company
may need to register as an investment adviser under the Advisers Act. Registration under, and
compliance with, the Advisers Act could be costly and could divert attention of the Fund’s
management team. There also can be no assurance that statutory, regulatory, judicial or
administrative interpretations of existing laws and regulations will not in the future impose
more comprehensive or stringent requirements on the General Partner or the Management
Company.

Cautionary Statements Regarding Forward-Looking Statements. Certain information
contained in this Memorandum constitutes “forward-looking statements,” which can be
identified by the use of forward-looking terminology such as “may,” “will,” “should,” “expect,”
“anticipate,” “project,” “estimate,” “intend,” “continue,” or “believe,” or the negatives thereof
or other variations thereon or comparable terminology. Such forward-looking statements,
including the intended actions and performance objectives for the Fund, involve known and
unknown risks, uncertainties and other important factors that could cause actual results,
performance or achievements of the Fund to differ materially from any future results,
performance or achievements expressed or implied by such forward-looking statements.
Although this information was prepared by the General Partner based on its experience in the
industry and on assumptions of fact and opinion as to future events that the General Partner
believed to be reasonable when made, no representation is made or assurance given that such
statements, views, projections or forecasts are correct or that the objectives of the Fund will be
achieved or that investors will receive a return of their capital. Moreover, neither the Fund nor
the General Partner, nor any of their affiliates, assumes responsibility for the accuracy and
completeness of any forward-looking statements. All forward-looking statements in this
Memorandum speak only as of the date of this Memorandum. The Fund, the General Partner
and their affiliates expressly disclaim any obligation or undertaking to disseminate any updates

IF tt

71 CONTROL NUMBER 257 - CONFIDENTIAL

HOUSE_OVERSIGHT_024082
"
IMAGES-008-HOUSE_OVERSIGHT_024979.txt,"22

targets—was largely American. It would be another 10 days before
she would go to London to arrange for the military campaign to be
handled by nato. Whatever the burden-sharing logistics, the United
States was in deep now, on a course that no one could predict.
Madam Secretary

For Barack Obama, the Arab Spring and its aftermath will shape just
one critical piece of his record. But, for Hillary Clinton, the swirling
challenges of the region are likely to determine her legacy. Many
diplomats remain anxious; the world they knew has been upended.
Yet they also understand that the months ahead will be Hillary’s
moment to help turn those ripples into a permanent tide of reform and
renewal.

But Hillary’s intense diplomatic efforts to forge a coalition to go to
war in Libya came at the exact worst time, only two months after
WikiLeaks, the whistle-blowing Web site run by Julian Assange,
began posting thousands of classified State Department cables online.
Candid descriptions of foreign leaders (e.g., Putin is the “alpha dog”
of a “virtual mafia state”) were published around the world and have
already led to the departure of U.S. ambassadors in Mexico and
Ecuador, with more fallout on the way. Hillary told staff that she
could not fathom how an army private, Bradley Manning, with
psychological problems and a drag-queen boyfriend could single-
handedly cause the United States unprecedented embarrassment just
by labeling massive downloads as Lady Gaga songs.

Several allies needed little comfort. “Don’t worry about it,” one
leader told Hillary. “You should see what we say about you.” Italian
prime minister Silvio Berlusconi wasn’t so forgiving. In 2008 the
loutish media baron and billionaire had described Barack Obama as
“young, handsome and bronzato (bronzed),” but after WikiLeaks he
chose to play the victim. It wasn’t clear whether he was genuinely
upset about a cable describing him as “physically and politically

HOUSE_OVERSIGHT_024979
"
IMAGES-009-HOUSE_OVERSIGHT_027839.txt,"Sender: e:jeeitunes@gmail.com

Time: 07/01/19 02:24:02 PM (583709042)
Flags: 1150981

Is Read: No

Is Invitation: No

GUID: 9CD52D20-ED49-4A92-A7E4-F4 9AEA764379

Message: Talk tomorrow

Time: 07/01/19 02:26:22 PM (583709182)
Flags: 1060865
Is Read: Yes

Is Invitation: No

GUID: DIEBSDB9-EC5D-4B9F-BEAD-852FC5138381

Message: K

Sender: e:jeeitunes@gmail.com

Time: 07/03/19 05:47:30 AM (583850850)
Flags: 1150981

Is Read: No

Is Invitation: No

GUID: 8586631D-FDF5-415D-BB9E-583EA22A4D14

Message: Today is yesterday's tomorrow

Time: 07/03/19 06:42:02 AM (583854122)
Flags: 1060865
Is Read: Yes

Is Invitation: No

GUID: 96DAA298-4C25-44D3-BB9F-D3A2A68 42 6FE

Message: What is the sound of one hand clapping

Sender: e:jeeitunes@gmail.com

Time: 07/03/19 07:14:54 AM (583856094)
Flags: 1150981

Is Read: No

Is Invitation: No

GUID: 174D28C7-25B2-4624-8131-7EB21A6301F

Gl

Message: Sunday New York?

Time: 07/03/19 07:16:30 AM (583856190)

HOUSE_OVERSIGHT_027839
